millis,stamp,datetime,motion,temp
910599, 1569282656, 2019/9/23 23:50:56, 0, 20.00
912616, 1569282658, 2019/9/23 23:50:58, 0, 20.00
914637, 1569282660, 2019/9/23 23:51:0, 0, 20.00
916655, 1569282662, 2019/9/23 23:51:2, 0, 20.10
918673, 1569282665, 2019/9/23 23:51:5, 0, 20.00
920691, 1569282667, 2019/9/23 23:51:7, 0, 20.10
922710, 1569282669, 2019/9/23 23:51:9, 0, 20.00
924728, 1569282671, 2019/9/23 23:51:11, 0, 20.00
926746, 1569282673, 2019/9/23 23:51:13, 0, 20.10
928763, 1569282675, 2019/9/23 23:51:15, 0, 20.10
930782, 1569282677, 2019/9/23 23:51:17, 0, 20.10
932799, 1569282679, 2019/9/23 23:51:19, 0, 20.00
934820, 1569282681, 2019/9/23 23:51:21, 0, 20.00
936838, 1569282683, 2019/9/23 23:51:23, 0, 20.10
938856, 1569282685, 2019/9/23 23:51:25, 0, 20.00
940873, 1569282687, 2019/9/23 23:51:27, 0, 20.00
942892, 1569282689, 2019/9/23 23:51:29, 0, 20.00
944909, 1569282691, 2019/9/23 23:51:31, 0, 20.00
946927, 1569282693, 2019/9/23 23:51:33, 0, 20.00
948944, 1569282695, 2019/9/23 23:51:35, 0, 20.00
950963, 1569282697, 2019/9/23 23:51:37, 0, 20.00
952980, 1569282699, 2019/9/23 23:51:39, 0, 20.00
954998, 1569282701, 2019/9/23 23:51:41, 0, 20.00
957019, 1569282703, 2019/9/23 23:51:43, 0, 20.00
959037, 1569282705, 2019/9/23 23:51:45, 0, 20.00
961054, 1569282707, 2019/9/23 23:51:47, 0, 20.00
963073, 1569282709, 2019/9/23 23:51:49, 0, 20.00
965091, 1569282711, 2019/9/23 23:51:51, 0, 20.00
967109, 1569282713, 2019/9/23 23:51:53, 0, 20.00
969127, 1569282715, 2019/9/23 23:51:55, 0, 20.00
971146, 1569282717, 2019/9/23 23:51:57, 0, 20.00
973164, 1569282719, 2019/9/23 23:51:59, 0, 20.00
975181, 1569282721, 2019/9/23 23:52:1, 0, 20.00
977203, 1569282723, 2019/9/23 23:52:3, 0, 20.00
979220, 1569282725, 2019/9/23 23:52:5, 0, 20.00
981238, 1569282727, 2019/9/23 23:52:7, 0, 20.00
983257, 1569282729, 2019/9/23 23:52:9, 0, 20.00
985274, 1569282731, 2019/9/23 23:52:11, 0, 20.00
987292, 1569282733, 2019/9/23 23:52:13, 0, 20.00
989315, 1569282735, 2019/9/23 23:52:15, 0, 20.00
991333, 1569282737, 2019/9/23 23:52:17, 0, 20.00
993350, 1569282739, 2019/9/23 23:52:19, 0, 20.00
995368, 1569282741, 2019/9/23 23:52:21, 0, 20.00
997390, 1569282743, 2019/9/23 23:52:23, 0, 20.00
999407, 1569282745, 2019/9/23 23:52:25, 0, 20.00
1001425, 1569282747, 2019/9/23 23:52:27, 0, 20.00
1003443, 1569282749, 2019/9/23 23:52:29, 0, 20.00
1005461, 1569282751, 2019/9/23 23:52:31, 0, 20.00
1007478, 1569282753, 2019/9/23 23:52:33, 0, 20.00
1009497, 1569282755, 2019/9/23 23:52:35, 0, 20.10
1011515, 1569282757, 2019/9/23 23:52:37, 0, 20.00
1013533, 1569282759, 2019/9/23 23:52:39, 0, 20.00
1015552, 1569282762, 2019/9/23 23:52:42, 0, 20.00
1017573, 1569282764, 2019/9/23 23:52:44, 0, 20.00
1019591, 1569282766, 2019/9/23 23:52:46, 0, 20.00
1021609, 1569282768, 2019/9/23 23:52:48, 0, 20.00
1023627, 1569282770, 2019/9/23 23:52:50, 0, 20.00
1025645, 1569282772, 2019/9/23 23:52:52, 0, 20.00
1027662, 1569282774, 2019/9/23 23:52:54, 0, 20.00
1029681, 1569282776, 2019/9/23 23:52:56, 0, 20.00
1031699, 1569282778, 2019/9/23 23:52:58, 0, 20.00
1033716, 1569282780, 2019/9/23 23:53:0, 0, 20.00
1035735, 1569282782, 2019/9/23 23:53:2, 0, 20.00
1037756, 1569282784, 2019/9/23 23:53:4, 0, 20.00
1039774, 1569282786, 2019/9/23 23:53:6, 0, 20.00
1041792, 1569282788, 2019/9/23 23:53:8, 0, 20.00
1043810, 1569282790, 2019/9/23 23:53:10, 0, 20.00
1045827, 1569282792, 2019/9/23 23:53:12, 0, 20.00
1047845, 1569282794, 2019/9/23 23:53:14, 0, 20.00
1049863, 1569282796, 2019/9/23 23:53:16, 0, 20.00
1051881, 1569282798, 2019/9/23 23:53:18, 0, 20.00
1053899, 1569282800, 2019/9/23 23:53:20, 0, 20.00
1055917, 1569282802, 2019/9/23 23:53:22, 0, 20.00
1057938, 1569282804, 2019/9/23 23:53:24, 0, 20.00
1059955, 1569282806, 2019/9/23 23:53:26, 0, 20.00
1061974, 1569282808, 2019/9/23 23:53:28, 0, 20.00
1063992, 1569282810, 2019/9/23 23:53:30, 0, 20.00
1066010, 1569282812, 2019/9/23 23:53:32, 0, 20.00
1068028, 1569282814, 2019/9/23 23:53:34, 0, 20.00
1070046, 1569282816, 2019/9/23 23:53:36, 0, 20.00
1072064, 1569282818, 2019/9/23 23:53:38, 0, 20.00
1074081, 1569282820, 2019/9/23 23:53:40, 0, 20.00
1076100, 1569282822, 2019/9/23 23:53:42, 0, 20.00
1078121, 1569282824, 2019/9/23 23:53:44, 0, 20.00
1080139, 1569282826, 2019/9/23 23:53:46, 0, 20.00
1082158, 1569282828, 2019/9/23 23:53:48, 0, 20.00
1084175, 1569282830, 2019/9/23 23:53:50, 0, 20.00
1086193, 1569282832, 2019/9/23 23:53:52, 0, 20.00
1088210, 1569282834, 2019/9/23 23:53:54, 0, 20.00
1090229, 1569282836, 2019/9/23 23:53:56, 0, 20.00
1092247, 1569282838, 2019/9/23 23:53:58, 0, 20.00
1094265, 1569282840, 2019/9/23 23:54:0, 0, 20.00
1096284, 1569282842, 2019/9/23 23:54:2, 0, 20.00
1098301, 1569282844, 2019/9/23 23:54:4, 0, 20.00
1100322, 1569282846, 2019/9/23 23:54:6, 0, 20.00
1102340, 1569282848, 2019/9/23 23:54:8, 0, 20.00
1104358, 1569282850, 2019/9/23 23:54:10, 0, 20.00
1106375, 1569282852, 2019/9/23 23:54:12, 0, 20.00
1108393, 1569282854, 2019/9/23 23:54:14, 0, 20.00
1110411, 1569282856, 2019/9/23 23:54:16, 0, 20.00
1112429, 1569282858, 2019/9/23 23:54:18, 0, 20.00
1114446, 1569282861, 2019/9/23 23:54:21, 0, 20.00
1116465, 1569282863, 2019/9/23 23:54:23, 0, 20.00
1118483, 1569282865, 2019/9/23 23:54:25, 0, 20.00
1120503, 1569282867, 2019/9/23 23:54:27, 0, 20.00
1122522, 1569282869, 2019/9/23 23:54:29, 0, 20.00
1124539, 1569282871, 2019/9/23 23:54:31, 0, 20.00
1126557, 1569282873, 2019/9/23 23:54:33, 0, 20.00
1128576, 1569282875, 2019/9/23 23:54:35, 0, 20.00
1130593, 1569282877, 2019/9/23 23:54:37, 0, 20.00
1132610, 1569282879, 2019/9/23 23:54:39, 0, 20.00
1134628, 1569282881, 2019/9/23 23:54:41, 0, 20.00
1136646, 1569282883, 2019/9/23 23:54:43, 0, 20.00
1138663, 1569282885, 2019/9/23 23:54:45, 0, 20.00
1140684, 1569282887, 2019/9/23 23:54:47, 0, 20.00
1142703, 1569282889, 2019/9/23 23:54:49, 0, 20.00
1144720, 1569282891, 2019/9/23 23:54:51, 0, 20.00
1146738, 1569282893, 2019/9/23 23:54:53, 0, 20.00
1148756, 1569282895, 2019/9/23 23:54:55, 0, 20.00
1150774, 1569282897, 2019/9/23 23:54:57, 0, 20.00
1152792, 1569282899, 2019/9/23 23:54:59, 0, 20.00
1154810, 1569282901, 2019/9/23 23:55:1, 0, 20.00
1156828, 1569282903, 2019/9/23 23:55:3, 0, 20.00
1158846, 1569282905, 2019/9/23 23:55:5, 0, 20.00
1160866, 1569282907, 2019/9/23 23:55:7, 0, 20.00
1162884, 1569282909, 2019/9/23 23:55:9, 0, 20.00
1164902, 1569282911, 2019/9/23 23:55:11, 0, 20.00
1166920, 1569282913, 2019/9/23 23:55:13, 0, 20.00
1168937, 1569282915, 2019/9/23 23:55:15, 0, 20.00
1170956, 1569282917, 2019/9/23 23:55:17, 0, 20.00
1172973, 1569282919, 2019/9/23 23:55:19, 0, 20.00
1174991, 1569282921, 2019/9/23 23:55:21, 0, 20.00
1177009, 1569282923, 2019/9/23 23:55:23, 0, 20.00
1179027, 1569282925, 2019/9/23 23:55:25, 0, 20.00
1181048, 1569282927, 2019/9/23 23:55:27, 0, 20.00
1183067, 1569282929, 2019/9/23 23:55:29, 0, 20.00
1185085, 1569282931, 2019/9/23 23:55:31, 0, 20.00
1187103, 1569282933, 2019/9/23 23:55:33, 0, 20.00
1189121, 1569282935, 2019/9/23 23:55:35, 0, 20.00
1191139, 1569282937, 2019/9/23 23:55:37, 0, 20.00
1193156, 1569282939, 2019/9/23 23:55:39, 0, 19.90
1195174, 1569282941, 2019/9/23 23:55:41, 0, 20.00
1197193, 1569282943, 2019/9/23 23:55:43, 0, 20.00
1199211, 1569282945, 2019/9/23 23:55:45, 0, 20.00
1201232, 1569282947, 2019/9/23 23:55:47, 0, 20.00
1203250, 1569282949, 2019/9/23 23:55:49, 0, 20.00
1205268, 1569282951, 2019/9/23 23:55:51, 0, 20.00
1207286, 1569282953, 2019/9/23 23:55:53, 0, 20.00
1209304, 1569282955, 2019/9/23 23:55:55, 0, 20.00
1211322, 1569282958, 2019/9/23 23:55:58, 0, 20.00
1213339, 1569282960, 2019/9/23 23:56:0, 0, 20.00
1215357, 1569282962, 2019/9/23 23:56:2, 0, 20.00
1217375, 1569282964, 2019/9/23 23:56:4, 0, 20.00
1219393, 1569282966, 2019/9/23 23:56:6, 0, 20.00
1221413, 1569282968, 2019/9/23 23:56:8, 0, 20.00
1223432, 1569282970, 2019/9/23 23:56:10, 0, 20.00
1225449, 1569282972, 2019/9/23 23:56:12, 0, 20.00
1227467, 1569282974, 2019/9/23 23:56:14, 0, 20.00
1229485, 1569282976, 2019/9/23 23:56:16, 0, 20.00
1231503, 1569282978, 2019/9/23 23:56:18, 0, 20.00
1233521, 1569282980, 2019/9/23 23:56:20, 0, 20.00
1235538, 1569282982, 2019/9/23 23:56:22, 0, 20.00
1237557, 1569282984, 2019/9/23 23:56:24, 0, 20.00
1239575, 1569282986, 2019/9/23 23:56:26, 0, 20.00
1241596, 1569282988, 2019/9/23 23:56:28, 0, 20.00
1243615, 1569282990, 2019/9/23 23:56:30, 0, 19.90
1245633, 1569282992, 2019/9/23 23:56:32, 0, 20.00
1247650, 1569282994, 2019/9/23 23:56:34, 0, 19.90
1249669, 1569282996, 2019/9/23 23:56:36, 0, 20.00
1251687, 1569282998, 2019/9/23 23:56:38, 0, 20.00
1253705, 1569283000, 2019/9/23 23:56:40, 0, 20.00
1255724, 1569283002, 2019/9/23 23:56:42, 0, 20.00
1257742, 1569283004, 2019/9/23 23:56:44, 0, 20.00
1259760, 1569283006, 2019/9/23 23:56:46, 0, 20.00
1261782, 1569283008, 2019/9/23 23:56:48, 0, 20.00
1263800, 1569283010, 2019/9/23 23:56:50, 0, 20.00
1265818, 1569283012, 2019/9/23 23:56:52, 0, 20.00
1267836, 1569283014, 2019/9/23 23:56:54, 0, 20.00
1269855, 1569283016, 2019/9/23 23:56:56, 0, 20.00
1271873, 1569283018, 2019/9/23 23:56:58, 0, 20.00
1273891, 1569283020, 2019/9/23 23:57:0, 0, 20.00
1275910, 1569283022, 2019/9/23 23:57:2, 0, 20.00
1277928, 1569283024, 2019/9/23 23:57:4, 0, 20.00
1279946, 1569283026, 2019/9/23 23:57:6, 0, 20.00
1281968, 1569283028, 2019/9/23 23:57:8, 0, 20.00
1283986, 1569283030, 2019/9/23 23:57:10, 0, 20.00
1286003, 1569283032, 2019/9/23 23:57:12, 0, 20.00
1288022, 1569283034, 2019/9/23 23:57:14, 0, 19.90
1290040, 1569283036, 2019/9/23 23:57:16, 0, 20.00
1292058, 1569283038, 2019/9/23 23:57:18, 0, 19.90
1294075, 1569283040, 2019/9/23 23:57:20, 0, 20.00
1296094, 1569283042, 2019/9/23 23:57:22, 0, 20.00
1298111, 1569283044, 2019/9/23 23:57:24, 0, 20.00
1300129, 1569283046, 2019/9/23 23:57:26, 0, 20.00
1302150, 1569283048, 2019/9/23 23:57:28, 0, 20.00
1304168, 1569283050, 2019/9/23 23:57:30, 0, 20.00
1306186, 1569283052, 2019/9/23 23:57:32, 0, 20.00
1308205, 1569283054, 2019/9/23 23:57:34, 0, 20.00
1310222, 1569283057, 2019/9/23 23:57:37, 0, 20.00
1312239, 1569283059, 2019/9/23 23:57:39, 0, 20.00
1314257, 1569283061, 2019/9/23 23:57:41, 0, 20.00
1316276, 1569283063, 2019/9/23 23:57:43, 0, 20.00
1318293, 1569283065, 2019/9/23 23:57:45, 0, 19.90
1320311, 1569283067, 2019/9/23 23:57:47, 0, 20.00
1322341, 1569283069, 2019/9/23 23:57:49, 0, 20.00
1324358, 1569283071, 2019/9/23 23:57:51, 0, 19.90
1326376, 1569283073, 2019/9/23 23:57:53, 0, 19.90
1328394, 1569283075, 2019/9/23 23:57:55, 0, 20.00
1330412, 1569283077, 2019/9/23 23:57:57, 0, 19.90
1332429, 1569283079, 2019/9/23 23:57:59, 0, 20.00
1334448, 1569283081, 2019/9/23 23:58:1, 0, 19.90
1336465, 1569283083, 2019/9/23 23:58:3, 0, 20.00
1338483, 1569283085, 2019/9/23 23:58:5, 0, 20.00
1340500, 1569283087, 2019/9/23 23:58:7, 0, 19.90
1342521, 1569283089, 2019/9/23 23:58:9, 0, 19.90
1344539, 1569283091, 2019/9/23 23:58:11, 0, 20.00
1346557, 1569283093, 2019/9/23 23:58:13, 0, 20.00
1348576, 1569283095, 2019/9/23 23:58:15, 0, 20.00
1350594, 1569283097, 2019/9/23 23:58:17, 0, 19.90
1352611, 1569283099, 2019/9/23 23:58:19, 0, 19.90
1354630, 1569283101, 2019/9/23 23:58:21, 0, 20.00
1356647, 1569283103, 2019/9/23 23:58:23, 0, 20.00
1358665, 1569283105, 2019/9/23 23:58:25, 0, 20.00
1360683, 1569283107, 2019/9/23 23:58:27, 0, 20.00
1362704, 1569283109, 2019/9/23 23:58:29, 0, 20.00
1364721, 1569283111, 2019/9/23 23:58:31, 0, 20.00
1366739, 1569283113, 2019/9/23 23:58:33, 0, 20.00
1368757, 1569283115, 2019/9/23 23:58:35, 0, 20.00
1370775, 1569283117, 2019/9/23 23:58:37, 0, 20.00
1372792, 1569283119, 2019/9/23 23:58:39, 0, 20.00
1374811, 1569283121, 2019/9/23 23:58:41, 0, 19.90
1376829, 1569283123, 2019/9/23 23:58:43, 0, 20.00
1378847, 1569283125, 2019/9/23 23:58:45, 0, 20.00
1380866, 1569283127, 2019/9/23 23:58:47, 0, 20.00
1382884, 1569283129, 2019/9/23 23:58:49, 0, 20.00
1384905, 1569283131, 2019/9/23 23:58:51, 0, 20.00
1386924, 1569283133, 2019/9/23 23:58:53, 0, 20.00
1388942, 1569283135, 2019/9/23 23:58:55, 0, 20.00
1390960, 1569283137, 2019/9/23 23:58:57, 0, 19.90
1392978, 1569283139, 2019/9/23 23:58:59, 0, 20.00
1394997, 1569283141, 2019/9/23 23:59:1, 0, 20.00
1397015, 1569283143, 2019/9/23 23:59:3, 0, 20.00
1399033, 1569283145, 2019/9/23 23:59:5, 0, 20.00
1401052, 1569283147, 2019/9/23 23:59:7, 0, 19.90
1403070, 1569283149, 2019/9/23 23:59:9, 0, 20.00
1405091, 1569283151, 2019/9/23 23:59:11, 0, 19.90
1407109, 1569283154, 2019/9/23 23:59:14, 0, 20.00
1409127, 1569283156, 2019/9/23 23:59:16, 0, 19.90
1411145, 1569283158, 2019/9/23 23:59:18, 0, 20.00
1413164, 1569283160, 2019/9/23 23:59:20, 0, 20.00
1415182, 1569283162, 2019/9/23 23:59:22, 0, 20.00
1417199, 1569283164, 2019/9/23 23:59:24, 0, 20.00
1419217, 1569283166, 2019/9/23 23:59:26, 0, 20.00
1421235, 1569283168, 2019/9/23 23:59:28, 0, 20.00
1423253, 1569283170, 2019/9/23 23:59:30, 0, 20.00
1425274, 1569283172, 2019/9/23 23:59:32, 0, 20.00
1427292, 1569283174, 2019/9/23 23:59:34, 0, 20.00
1429310, 1569283176, 2019/9/23 23:59:36, 0, 20.00
1431327, 1569283178, 2019/9/23 23:59:38, 0, 20.00
1433346, 1569283180, 2019/9/23 23:59:40, 0, 20.00
1435363, 1569283182, 2019/9/23 23:59:42, 0, 20.00
1437381, 1569283184, 2019/9/23 23:59:44, 0, 20.00
1439399, 1569283186, 2019/9/23 23:59:46, 0, 20.00
1441418, 1569283188, 2019/9/23 23:59:48, 0, 20.00
1443436, 1569283190, 2019/9/23 23:59:50, 0, 20.00
1445456, 1569283192, 2019/9/23 23:59:52, 0, 20.00
1447475, 1569283194, 2019/9/23 23:59:54, 0, 19.90
1449493, 1569283196, 2019/9/23 23:59:56, 0, 19.90
1451511, 1569283198, 2019/9/23 23:59:58, 0, 20.00
1453530, 1569283200, 2019/9/24 0:0:0, 0, 20.00
1455547, 1569283202, 2019/9/24 0:0:2, 0, 19.90
1457565, 1569283204, 2019/9/24 0:0:4, 0, 20.00
1459582, 1569283206, 2019/9/24 0:0:6, 0, 20.00
1461601, 1569283208, 2019/9/24 0:0:8, 0, 19.90
1463618, 1569283210, 2019/9/24 0:0:10, 0, 20.00
1465639, 1569283212, 2019/9/24 0:0:12, 0, 20.00
1467657, 1569283214, 2019/9/24 0:0:14, 0, 19.90
1469675, 1569283216, 2019/9/24 0:0:16, 0, 20.00
1471692, 1569283218, 2019/9/24 0:0:18, 0, 20.00
1473710, 1569283220, 2019/9/24 0:0:20, 0, 20.00
1475728, 1569283222, 2019/9/24 0:0:22, 0, 20.00
1477751, 1569283224, 2019/9/24 0:0:24, 0, 20.00
1479770, 1569283226, 2019/9/24 0:0:26, 0, 19.90
1481787, 1569283228, 2019/9/24 0:0:28, 0, 20.00
1483804, 1569283230, 2019/9/24 0:0:30, 0, 20.00
1485822, 1569283232, 2019/9/24 0:0:32, 0, 20.00
1487845, 1569283234, 2019/9/24 0:0:34, 0, 20.00
1489863, 1569283236, 2019/9/24 0:0:36, 0, 19.90
1491880, 1569283238, 2019/9/24 0:0:38, 0, 20.00
1493899, 1569283240, 2019/9/24 0:0:40, 0, 20.00
1495917, 1569283242, 2019/9/24 0:0:42, 0, 20.00
1497934, 1569283244, 2019/9/24 0:0:44, 0, 20.00
1499953, 1569283246, 2019/9/24 0:0:46, 0, 20.00
1501971, 1569283248, 2019/9/24 0:0:48, 0, 20.00
1503988, 1569283250, 2019/9/24 0:0:50, 0, 19.90
1506007, 1569283253, 2019/9/24 0:0:53, 0, 19.90
1508028, 1569283255, 2019/9/24 0:0:55, 0, 20.00
1510046, 1569283257, 2019/9/24 0:0:57, 0, 19.90
1512064, 1569283259, 2019/9/24 0:0:59, 0, 20.00
1514082, 1569283261, 2019/9/24 0:1:1, 0, 19.90
1516099, 1569283263, 2019/9/24 0:1:3, 0, 20.00
1518116, 1569283265, 2019/9/24 0:1:5, 0, 19.90
1520135, 1569283267, 2019/9/24 0:1:7, 0, 19.90
1522152, 1569283269, 2019/9/24 0:1:9, 0, 20.00
1524170, 1569283271, 2019/9/24 0:1:11, 0, 20.00
1526189, 1569283273, 2019/9/24 0:1:13, 1, 19.90
1528207, 1569283275, 2019/9/24 0:1:15, 0, 19.90
1530227, 1569283277, 2019/9/24 0:1:17, 1, 20.00
1532244, 1569283279, 2019/9/24 0:1:19, 0, 20.00
1534263, 1569283281, 2019/9/24 0:1:21, 0, 19.90
1536280, 1569283283, 2019/9/24 0:1:23, 0, 19.90
1538298, 1569283285, 2019/9/24 0:1:25, 0, 20.00
1540316, 1569283287, 2019/9/24 0:1:27, 0, 19.90
1542334, 1569283289, 2019/9/24 0:1:29, 0, 20.00
1544351, 1569283291, 2019/9/24 0:1:31, 0, 20.00
1546370, 1569283293, 2019/9/24 0:1:33, 0, 20.00
1548387, 1569283295, 2019/9/24 0:1:35, 0, 19.90
1550408, 1569283297, 2019/9/24 0:1:37, 0, 19.90
1552425, 1569283299, 2019/9/24 0:1:39, 0, 19.90
1554444, 1569283301, 2019/9/24 0:1:41, 0, 19.90
1556461, 1569283303, 2019/9/24 0:1:43, 0, 19.90
1558479, 1569283305, 2019/9/24 0:1:45, 0, 19.90
1560497, 1569283307, 2019/9/24 0:1:47, 0, 19.90
1562515, 1569283309, 2019/9/24 0:1:49, 0, 19.90
1564532, 1569283311, 2019/9/24 0:1:51, 0, 20.00
1566551, 1569283313, 2019/9/24 0:1:53, 0, 20.00
1568568, 1569283315, 2019/9/24 0:1:55, 0, 20.00
1570589, 1569283317, 2019/9/24 0:1:57, 0, 20.00
1572606, 1569283319, 2019/9/24 0:1:59, 0, 20.00
1574625, 1569283321, 2019/9/24 0:2:1, 0, 19.90
1576642, 1569283323, 2019/9/24 0:2:3, 0, 20.00
1578660, 1569283325, 2019/9/24 0:2:5, 0, 20.00
1580679, 1569283327, 2019/9/24 0:2:7, 0, 20.00
1582697, 1569283329, 2019/9/24 0:2:9, 0, 20.00
1584714, 1569283331, 2019/9/24 0:2:11, 0, 20.00
1586732, 1569283333, 2019/9/24 0:2:13, 0, 20.00
1588750, 1569283335, 2019/9/24 0:2:15, 0, 20.00
1590767, 1569283337, 2019/9/24 0:2:17, 0, 20.00
1592788, 1569283339, 2019/9/24 0:2:19, 0, 20.00
1594806, 1569283341, 2019/9/24 0:2:21, 0, 20.00
1596824, 1569283343, 2019/9/24 0:2:23, 0, 20.00
1598841, 1569283345, 2019/9/24 0:2:25, 0, 20.00
1600860, 1569283347, 2019/9/24 0:2:27, 0, 20.00
1602878, 1569283350, 2019/9/24 0:2:30, 0, 20.00
1604895, 1569283352, 2019/9/24 0:2:32, 0, 20.00
1606913, 1569283354, 2019/9/24 0:2:34, 0, 20.00
1608931, 1569283356, 2019/9/24 0:2:36, 0, 20.00
1610948, 1569283358, 2019/9/24 0:2:38, 0, 20.00
1612968, 1569283360, 2019/9/24 0:2:40, 0, 20.00
1614987, 1569283362, 2019/9/24 0:2:42, 0, 20.00
1617004, 1569283364, 2019/9/24 0:2:44, 0, 20.00
1619021, 1569283366, 2019/9/24 0:2:46, 0, 20.00
1621039, 1569283368, 2019/9/24 0:2:48, 0, 20.00
1623057, 1569283370, 2019/9/24 0:2:50, 0, 20.10
1625074, 1569283372, 2019/9/24 0:2:52, 0, 20.10
1627091, 1569283374, 2019/9/24 0:2:54, 0, 20.10
1629110, 1569283376, 2019/9/24 0:2:56, 0, 20.10
1631127, 1569283378, 2019/9/24 0:2:58, 0, 20.10
1633145, 1569283380, 2019/9/24 0:3:0, 0, 20.00
1635167, 1569283382, 2019/9/24 0:3:2, 0, 20.10
1637184, 1569283384, 2019/9/24 0:3:4, 0, 20.10
1639202, 1569283386, 2019/9/24 0:3:6, 0, 20.10
1641221, 1569283388, 2019/9/24 0:3:8, 0, 20.00
1643238, 1569283390, 2019/9/24 0:3:10, 0, 20.10
1645256, 1569283392, 2019/9/24 0:3:12, 0, 20.10
1647273, 1569283394, 2019/9/24 0:3:14, 0, 20.10
1649291, 1569283396, 2019/9/24 0:3:16, 0, 20.10
1651309, 1569283398, 2019/9/24 0:3:18, 0, 20.10
1653326, 1569283400, 2019/9/24 0:3:20, 0, 20.10
1655348, 1569283402, 2019/9/24 0:3:22, 0, 20.10
1657365, 1569283404, 2019/9/24 0:3:24, 0, 20.10
1659382, 1569283406, 2019/9/24 0:3:26, 0, 20.10
1661401, 1569283408, 2019/9/24 0:3:28, 0, 20.10
1663418, 1569283410, 2019/9/24 0:3:30, 0, 20.10
1665436, 1569283412, 2019/9/24 0:3:32, 0, 20.10
1667454, 1569283414, 2019/9/24 0:3:34, 0, 20.10
1669472, 1569283416, 2019/9/24 0:3:36, 0, 20.10
1671490, 1569283418, 2019/9/24 0:3:38, 0, 20.10
1673507, 1569283420, 2019/9/24 0:3:40, 0, 20.10
1675526, 1569283422, 2019/9/24 0:3:42, 0, 20.10
1677546, 1569283424, 2019/9/24 0:3:44, 0, 20.10
1679564, 1569283426, 2019/9/24 0:3:46, 0, 20.10
1681582, 1569283428, 2019/9/24 0:3:48, 0, 20.10
1683600, 1569283430, 2019/9/24 0:3:50, 0, 20.10
1685617, 1569283432, 2019/9/24 0:3:52, 0, 20.10
1687635, 1569283434, 2019/9/24 0:3:54, 0, 20.10
1689654, 1569283436, 2019/9/24 0:3:56, 0, 20.10
1691671, 1569283438, 2019/9/24 0:3:58, 0, 20.10
1693689, 1569283440, 2019/9/24 0:4:0, 0, 20.10
1695707, 1569283442, 2019/9/24 0:4:2, 0, 20.10
1697728, 1569283444, 2019/9/24 0:4:4, 0, 20.10
1699746, 1569283446, 2019/9/24 0:4:6, 0, 20.10
1701765, 1569283449, 2019/9/24 0:4:9, 0, 20.10
1703783, 1569283451, 2019/9/24 0:4:11, 0, 20.10
1705801, 1569283453, 2019/9/24 0:4:13, 0, 20.10
1707819, 1569283455, 2019/9/24 0:4:15, 0, 20.10
1709837, 1569283457, 2019/9/24 0:4:17, 0, 20.10
1711855, 1569283459, 2019/9/24 0:4:19, 0, 20.10
1713873, 1569283461, 2019/9/24 0:4:21, 0, 20.10
1715892, 1569283463, 2019/9/24 0:4:23, 0, 20.20
1717910, 1569283465, 2019/9/24 0:4:25, 0, 20.10
1719930, 1569283467, 2019/9/24 0:4:27, 0, 20.20
1721949, 1569283469, 2019/9/24 0:4:29, 0, 20.10
1723966, 1569283471, 2019/9/24 0:4:31, 0, 20.10
1725984, 1569283473, 2019/9/24 0:4:33, 0, 20.10
1728002, 1569283475, 2019/9/24 0:4:35, 0, 20.10
1730020, 1569283477, 2019/9/24 0:4:37, 0, 20.10
1732037, 1569283479, 2019/9/24 0:4:39, 0, 20.20
1734055, 1569283481, 2019/9/24 0:4:41, 0, 20.10
1736073, 1569283483, 2019/9/24 0:4:43, 0, 20.10
1738091, 1569283485, 2019/9/24 0:4:45, 0, 20.20
1740112, 1569283487, 2019/9/24 0:4:47, 0, 20.10
1742130, 1569283489, 2019/9/24 0:4:49, 0, 20.10
1744148, 1569283491, 2019/9/24 0:4:51, 0, 20.20
1746165, 1569283493, 2019/9/24 0:4:53, 0, 20.10
1748184, 1569283495, 2019/9/24 0:4:55, 0, 20.20
1750201, 1569283497, 2019/9/24 0:4:57, 0, 20.20
1752219, 1569283499, 2019/9/24 0:4:59, 0, 20.20
1754236, 1569283501, 2019/9/24 0:5:1, 0, 20.20
1756255, 1569283503, 2019/9/24 0:5:3, 0, 20.20
1758273, 1569283505, 2019/9/24 0:5:5, 0, 20.10
1760291, 1569283507, 2019/9/24 0:5:7, 0, 20.20
1762313, 1569283509, 2019/9/24 0:5:9, 0, 20.20
1764331, 1569283511, 2019/9/24 0:5:11, 0, 20.20
1766348, 1569283513, 2019/9/24 0:5:13, 0, 20.20
1768366, 1569283515, 2019/9/24 0:5:15, 0, 20.20
1770384, 1569283517, 2019/9/24 0:5:17, 0, 20.20
1772402, 1569283519, 2019/9/24 0:5:19, 0, 20.20
1774419, 1569283521, 2019/9/24 0:5:21, 0, 20.20
1776438, 1569283523, 2019/9/24 0:5:23, 0, 20.20
1778456, 1569283525, 2019/9/24 0:5:25, 0, 20.20
1780473, 1569283527, 2019/9/24 0:5:27, 0, 20.20
1782495, 1569283529, 2019/9/24 0:5:29, 0, 20.20
1784512, 1569283531, 2019/9/24 0:5:31, 0, 20.20
1786530, 1569283533, 2019/9/24 0:5:33, 0, 20.20
1788549, 1569283535, 2019/9/24 0:5:35, 0, 20.20
1790566, 1569283537, 2019/9/24 0:5:37, 0, 20.20
1792584, 1569283539, 2019/9/24 0:5:39, 0, 20.20
